CH1,CH10
142.517,-0.000915527
142.334,-0.00106812
142.12,-0.000152588
142.029,-0.000762939
140.747,-0.000457764
139.099,-0.000457764
137.634,-0.000610352
136.139,-0.000762939
134.979,-0.000762939
134.033,-0.00289917
133.209,-0.00305176
132.599,-0.00473022
132.202,-0.00564575
131.683,-0.00579834
130.402,-0.00732422
128.906,-0.00778198
127.472,-0.00823975
126.16,-0.0105286
125.153,-0.0105286
124.298,-0.0105286
123.627,-0.0105286
123.077,-0.010376
122.62,-0.0102234
122.284,-0.0102234
121.521,-0.0120544
120.636,-0.0128174
119.751,-0.0131226
119.049,-0.0146484
118.439,-0.0152588
117.981,-0.015564
117.615,-0.0175476
117.31,-0.017395
117.035,-0.0177002
116.852,-0.0195312
116.608,-0.019989
116.394,-0.0201416
116.089,-0.0184631
115.997,-0.0178528
115.814,-0.0178528
115.662,-0.0180054
115.631,-0.0161743
115.509,-0.0154114
115.417,-0.0149536
115.356,-0.015564
115.387,-0.0154114
115.509,-0.0154114
115.601,-0.0154114
115.662,-0.017395
115.753,-0.0175476
115.845,-0.0177002
115.875,-0.0192261
115.936,-0.0201416
115.997,-0.0202942
116.089,-0.0201416
115.967,-0.0218201
115.967,-0.022583
115.784,-0.0228882
115.784,-0.0228882
115.601,-0.0230408
115.57,-0.0247192
115.478,-0.0253296
115.448,-0.025177
115.356,-0.025177
115.326,-0.025177
115.295,-0.0234985
115.295,-0.022583
115.326,-0.0227356
115.387,-0.0210571
115.478,-0.0202942
115.448,-0.0202942
115.509,-0.0202942
115.54,-0.0218201
115.601,-0.022583
115.631,-0.0213623
115.631,-0.0202942
115.601,-0.0198364
115.601,-0.0178528
115.662,-0.0158691
115.662,-0.0149536
115.692,-0.0128174
115.662,-0.0126648
115.692,-0.0105286
115.692,-0.0100708
115.692,-0.0088501
115.662,-0.00762939
115.601,-0.00640869
115.509,-0.00564575
115.448,-0.00518799
115.417,-0.00320435
115.387,-0.00289917
115.326,-0.00305176
115.265,-0.00320435
115.265,-0.00320435
115.234,-0.00564575
115.143,-0.00534058
115.143,-0.00488281
115.051,-0.00564575
114.929,-0.00534058
114.899,-0.0050354
114.807,-0.00289917
114.807,-0.00305176
114.838,-0.00305176
114.746,-0.00320435
114.777,-0.00274658
114.807,-0.00305176
114.807,-0.00305176
114.96,-0.00305176
115.143,-0.00274658
115.143,-0.00289917
115.295,-0.000610352
115.417,-0.000610352
115.387,-0.000305176
115.54,0.00167847
115.509,0.00213623
115.509,0.0038147
115.387,0.00595093
115.326,0.00656128
115.234,0.00656128
115.112,0.00656128
115.021,0.00671387
114.929,0.0062561
114.929,0.00686646
114.868,0.00671387
114.777,0.00640869
114.532,0.00671387
114.38,0.00671387
114.136,0.00640869
113.892,0.00839233
113.8,0.00930786
113.678,0.00930786
113.525,0.0114441
113.525,0.0119019
113.434,0.0137329
113.373,0.0141907
113.098,0.0141907
112.732,0.0140381
112.518,0.0138855
112.213,0.0123596
111.999,0.0119019
111.847,0.0117493
111.725,0.0111389
111.633,0.00930786
111.542,0.00900269
111.511,0.00930786
111.389,0.00900269
111.389,0.00930786
111.328,0.00930786
111.328,0.00930786
111.298,0.0088501
111.298,0.00946045
111.267,0.00930786
111.206,0.0088501
111.298,0.0108337
111.206,0.0114441
111.267,0.0114441
111.267,0.0115967
111.237,0.0115967
111.176,0.0114441
111.206,0.0119019
111.206,0.0117493
111.206,0.0112915
111.176,0.0115967
111.206,0.0117493
111.176,0.0114441
111.267,0.0114441
111.237,0.00991821
111.145,0.00915527
111.206,0.00900269
111.237,0.00900269
111.206,0.0088501
111.237,0.00900269
111.206,0.00946045
111.176,0.0106812
111.176,0.0119019
110.352,0.0115967
109.405,0.0117493
108.49,0.0112915
107.697,0.0131226
107.056,0.0158691
106.445,0.0190735
105.988,0.0230408
105.621,0.0259399
105.347,0.0291443
105.103,0.0288391
104.37,0.0309753
103.607,0.0296021
102.844,0.0285339
102.173,0.0286865
101.562,0.0267029
101.044,0.0265503
100.769,0.0262451
100.433,0.0239563
100.281,0.0238037
100.067,0.0236511
99.9756,0.0239563
99.8535,0.0256348
99.7619,0.0263977
99.7009,0.0267029
99.6094,0.0260925
99.6094,0.0263977
99.5788,0.0247192
99.5178,0.0236511
99.5178,0.0221252
99.4568,0.0228882
99.4263,0.0239563
99.3652,0.0280762
99.3042,0.0332642
99.2126,0.039978
99.1516,0.0491333
99.06,0.0592041
99.0906,0.0708008
99.0906,0.0823975
98.9685,0.0933838
98.999,0.10498
98.999,0.112457
98.9685,0.118103
98.999,0.122833
98.9685,0.123444
98.9075,0.121765
98.9075,0.11673
98.938,0.112305
98.938,0.107117
98.9685,0.100555
98.938,0.0947571
98.9685,0.0897217
98.9075,0.085144
98.938,0.08255
98.9075,0.0817871
98.938,0.0798035
98.8769,0.0820923
98.9685,0.0836182
98.938,0.0860596
98.938,0.0889587
98.9685,0.0932312
98.9685,0.096283
98.938,0.100708
98.8769,0.104218
98.8464,0.108185
98.8464,0.113068
98.938,0.115814
98.8464,0.117645
98.8769,0.119019
98.9075,0.121002
98.7243,0.122986
96.405,0.124207
93.5058,0.12619
90.6982,0.13031
88.1347,0.133057
85.9985,0.135956
84.2895,0.139771
82.8247,0.142365
81.7871,0.143433
80.9021,0.142822
80.2002,0.140839
79.1626,0.13916
78.2165,0.134277
77.2095,0.129242
76.477,0.123596
75.7751,0.117188
75.2563,0.109253
74.8901,0.102997
74.6155,0.0970459
74.2492,0.0895691
74.1577,0.08255
73.7305,0.0752258
73.3642,0.0675964
72.937,0.0590515
72.6929,0.0515747
72.4182,0.0442505
72.2351,0.0370789
72.052,0.0289917
71.8994,0.0219727
71.7468,0.0132751
71.6858,0.00564575
71.5637,-0.00183105
71.5942,-0.00900269
71.5942,-0.0163269
71.5332,-0.0238037
71.5027,-0.0297546
71.4416,-0.0370789
71.5027,-0.0440979
71.4416,-0.0505066
71.4416,-0.0566101
71.4416,-0.0631714
71.4416,-0.0686646
71.4416,-0.0718689
71.3806,-0.0759888
71.3806,-0.080719
71.3806,-0.0830078
71.4111,-0.0865173
71.3806,-0.090332
71.3806,-0.0914001
71.4111,-0.0935364
71.3501,-0.0935364
71.3806,-0.093689
71.4111,-0.093689
71.4111,-0.0949097
71.3806,-0.0964355
71.3501,-0.0982666
71.4111,-0.101318
71.3501,-0.103455
71.3806,-0.106049
71.4416,-0.10849
71.3806,-0.109711
71.289,-0.1091
71.2585,-0.108337
71.1975,-0.104523
71.167,-0.101471
71.1059,-0.0964355
71.0144,-0.0917053
70.9839,-0.0869751
70.9534,-0.0822449
70.9228,-0.0788879
70.8923,-0.0765991
70.8313,-0.0767517
70.7397,-0.0765991
70.6787,-0.0765991
70.7092,-0.0764465
70.6482,-0.0765991
70.5566,-0.0764465
70.4651,-0.0761414
70.4346,-0.0740051
70.4651,-0.0712585
70.4346,-0.0675964
70.404,-0.0648499
70.2514,-0.0616455
70.2209,-0.0596619
70.1904,-0.0567627
70.0378,-0.0547791
69.9463,-0.0520325
70.0073,-0.0518799
69.9463,-0.0498962
69.9768,-0.0498962
69.9463,-0.0497437
69.9158,-0.0480652
69.8852,-0.0468445
69.9158,-0.0445557
69.8852,-0.0421143
69.9158,-0.0396729
69.8852,-0.0375366
69.8547,-0.0357056
69.9158,-0.0346375
69.9463,-0.0366211
69.8852,-0.0387573
69.8242,-0.0413513
69.7632,-0.0466919
69.7326,-0.0495911
69.6411,-0.0537109
69.6411,-0.0585938
69.4885,-0.0613403
69.5495,-0.0645447
69.4275,-0.0666809
69.458,-0.0669861
69.397,-0.0688171
69.3664,-0.0691223
69.3054,-0.0688171
69.2444,-0.0668335
69.1528,-0.0666809
69.1223,-0.0666809
69.0307,-0.0686646
69.0307,-0.0692749
69.0002,-0.0714111
69.0002,-0.0740051
68.9697,-0.078125
68.9697,-0.0828552
68.9392,-0.0878906
68.9392,-0.0927734
68.9087,-0.0993347
68.9697,-0.105743
68.9087,-0.113068
68.9697,-0.119934
68.9697,-0.124512
68.8782,-0.125732
68.8782,-0.124969
68.6645,-0.121307
68.4509,-0.114594
68.1152,-0.100555
67.8406,-0.0811768
67.749,-0.055542
67.5354,-0.0244141
67.3218,0.0119019
67.2302,0.0541687
67.1997,0.100708
67.1387,0.153809
66.864,0.209198
66.5893,0.269928
66.3147,0.33371
66.0095,0.403442
65.7654,0.47699
65.6128,0.554657
65.4602,0.639191
65.3992,0.727234
65.2466,0.821381
65.216,0.921173
64.8804,1.02615
64.6057,1.13373
64.3616,1.24298
64.0259,1.35345
63.8428,1.45935
63.6597,1.55594
63.5071,1.63818
63.4155,1.70227
63.2934,1.74835
63.2019,1.7717
63.0188,1.7717
62.7746,1.74561
62.5,1.6951
62.2864,1.61819
62.1338,1.51947
62.0422,1.40182
61.8896,1.26724
61.7981,1.12213
61.737,0.970764
61.737,0.818787
61.6455,0.665894
61.4929,0.517273
61.4624,0.374451
61.3098,0.238342
61.2488,0.114136
61.2182,-0.000610352
61.1572,-0.102692
61.1572,-0.19165
61.0657,-0.267487
61.0657,-0.330658
61.0657,-0.383301
61.0657,-0.4245
61.0962,-0.456848
61.0351,-0.478363
61.0351,-0.491791
61.0351,-0.499878
61.0351,-0.500336
61.0962,-0.496063
61.0351,-0.489349
61.0657,-0.479431
61.1572,-0.46936
61.1877,-0.457306
61.2182,-0.446167
61.3098,-0.435486
61.3403,-0.425568
61.3403,-0.41748
61.4013,-0.409698
61.4624,-0.402679
61.4624,-0.395355
61.4319,-0.388641
61.3708,-0.381927
61.3708,-0.374298
61.2793,-0.368347
61.2182,-0.361176
61.1877,-0.355988
61.0962,-0.351105
61.1267,-0.3479
61.0657,-0.344696
61.0657,-0.343475
61.0351,-0.341034
61.0657,-0.339661
61.0657,-0.336761
61.0351,-0.333862
61.0657,-0.330963
61.0351,-0.326691
61.0046,-0.322113
61.0657,-0.317383
61.0351,-0.312347
60.9741,-0.307312
61.0351,-0.302277
61.0351,-0.29541
61.0351,-0.288544
61.0046,-0.281219
61.0657,-0.273743
61.0046,-0.268097
60.9741,-0.263062
61.0046,-0.26001
61.0351,-0.257721
61.0351,-0.255585
60.9741,-0.255432
60.73,-0.255432
60.3943,-0.25528
60.0281,-0.255432
59.6924,-0.25589
59.5093,-0.255432
59.2651,-0.25528
59.082,-0.252533
58.9905,-0.250397
58.8989,-0.247955
58.8074,-0.243378
58.5022,-0.240631
58.1665,-0.236359
57.9223,-0.233917
57.6477,-0.228882
57.4341,-0.22583
57.2815,-0.22171
57.0984,-0.216675
57.0068,-0.211945
56.8847,-0.208435
56.8237,-0.204163
56.6406,-0.19928
56.488,-0.196228
56.2744,-0.192413
56.1828,-0.187531
55.9997,-0.184021
55.9997,-0.180206
55.9082,-0.175171
55.8472,-0.169983
55.7251,-0.164948
55.7251,-0.160217
55.603,-0.155487
55.5725,-0.152283
55.4504,-0.148163
55.3894,-0.14328
55.3284,-0.13855
55.2673,-0.131836
55.2368,-0.126343
55.2063,-0.119476
55.1758,-0.113831
55.1452,-0.108948
55.0537,-0.104218
55.0537,-0.100861
54.9927,-0.0987244
54.8401,-0.0967407
54.779,-0.096283
54.779,-0.0956726
54.6875,-0.093689
54.6875,-0.0933838
54.6875,-0.091095
54.6264,-0.0889587
54.5654,-0.0869751
54.5349,-0.0846863
54.4433,-0.0837708
54.3823,-0.0811768
54.2602,-0.0787354
54.2908,-0.0790405
54.2908,-0.0791931
54.1992,-0.0816345
54.2602,-0.0839233
54.1687,-0.0862122
53.833,-0.088501
53.5888,-0.0904846
53.2226,-0.0927734
52.8564,-0.0964355
52.5818,-0.100403
52.4292,-0.103455
52.2766,-0.106049
52.063,-0.108185
52.063,-0.106354
51.8799,-0.101471
51.6357,-0.0964355
51.2085,-0.0880432
50.8423,-0.0799561
50.4761,-0.0704956
50.2319,-0.0628662
50.0183,-0.0550842
49.8352,-0.04776
49.7436,-0.042572
49.6521,-0.0379944
49.5605,-0.0331116
49.469,-0.0300598
49.4079,-0.0276184
49.3774,-0.027771
49.3774,-0.0274658
49.2554,-0.0273132
49.3164,-0.0279236
49.2554,-0.0257874
49.2859,-0.0250244
49.3164,-0.0230408
49.2554,-0.0212097
49.2554,-0.0186157
49.2248,-0.0163269
49.2248,-0.0137329
49.2248,-0.0106812
49.1943,-0.00610352
49.2554,-0.00350952
49.2554,0.00259399
49.2248,0.00854492
49.2248,0.0152588
49.2554,0.0230408
49.3774,0.0302124
49.4079,0.0376892
49.6521,0.0422668
49.7131,0.0453186
49.7742,0.0491333
49.8352,0.0520325
49.9573,0.0541687
50.0488,0.0567627
50.1404,0.0593567
50.1098,0.0617981
50.4455,0.0642395
50.7202,0.0666809
51.2085,0.0695801
51.5442,0.0715637
51.9104,0.0740051
52.2461,0.0762939
52.4292,0.0773621
52.6428,0.0794983
52.7344,0.0796509
52.9785,0.0814819
53.894,0.0823975
55.0232,0.0843811
56.2134,0.0883484
57.2204,0.0914001
58.1665,0.0959778
58.8074,0.100861
59.4177,0.105286
59.8755,0.108185
60.2417,0.111389
60.5469,0.113831
60.791,0.114136
60.9741,0.116119
61.1572,0.11795
61.2488,0.120392
61.2793,0.122986
61.3403,0.12619
61.3403,0.130005
61.3708,0.133667
61.4319,0.135651
61.4319,0.138245
61.3403,0.138855
61.4624,0.136719
61.4319,0.134125
61.4319,0.130615
61.4319,0.126648
61.4319,0.123444
61.4624,0.119781
61.4319,0.116882
61.4013,0.114899
61.615,0.112
63.8122,0.110016
66.5283,0.108643
69.1528,0.108643
71.5027,0.108795
73.5168,0.110321
75.1343,0.111694
76.477,0.113831
77.4536,0.116272
78.2165,0.118866
79.1931,0.123138
82.1533,0.12619
85.6323,0.130463
88.7756,0.135345
91.7358,0.140076
94.0552,0.144958
96.0083,0.149994
97.5647,0.153351
98.7854,0.15564
99.7619,0.157318
100.8,0.157776
103.363,0.157471
106.323,0.156097
109.131,0.155334
111.542,0.15152
113.586,0.147705
115.295,0.141449
116.577,0.136414
117.615,0.1297
118.408,0.124054
119.263,0.119629
121.216,0.114441
123.413,0.110016
125.519,0.107727
127.319,0.10498
128.876,0.104065
130.066,0.103912
131.103,0.10376
131.805,0.103912
132.507,0.102386
133.026,0.0999451
134.155,0.0970459
135.406,0.0920105
136.597,0.0874329
137.573,0.08255
138.489,0.0778198
139.099,0.0715637
139.526,0.0639343
139.984,0.0564575
140.35,0.0468445
140.625,0.0396729
141.174,0.0300598
141.754,0.0204468
142.212,0.0102234
142.7,-0.00137329
143.127,-0.0115967
143.402,-0.0193787
143.646,-0.0286865
143.799,-0.0343323
144.012,-0.0395203
144.135,-0.0465393
144.623,-0.0511169
145.05,-0.0540161
145.416,-0.0585938
145.874,-0.063324
146.301,-0.065918
146.484,-0.0679016
146.667,-0.0692749
146.912,-0.0691223
147.034,-0.0691223
147.156,-0.0691223
147.491,-0.0692749
147.797,-0.071106
148.102,-0.0759888
148.346,-0.0822449
148.682,-0.0897217
148.804,-0.0996399
148.895,-0.111084
149.017,-0.121613
149.17,-0.133972
149.17,-0.143433
149.231,-0.151825
149.322,-0.158997
149.322,-0.164337
149.384,-0.16861
149.384,-0.171356
149.414,-0.173645
149.445,-0.174255
149.475,-0.172729
149.445,-0.171661
149.475,-0.167847
149.414,-0.1651
149.475,-0.162506
149.475,-0.160217
149.506,-0.15976
149.506,-0.16098
149.506,-0.162201
149.475,-0.163879
149.536,-0.164642
149.536,-0.164642
149.475,-0.166321
149.567,-0.166779
149.658,-0.167542
149.658,-0.166779
149.75,-0.166931
149.78,-0.167236
149.841,-0.168762
149.902,-0.167999
149.902,-0.167236
149.933,-0.166931
149.933,-0.165558
149.933,-0.16449
149.811,-0.162506
149.841,-0.162048
149.719,-0.159912
149.75,-0.159302
149.689,-0.157166
149.597,-0.15564
149.597,-0.15274
149.597,-0.148468
149.567,-0.145721
149.567,-0.13916
149.506,-0.133057
149.536,-0.12619
149.536,-0.118866
149.567,-0.112305
149.567,-0.106506
149.567,-0.101929
149.536,-0.0993347
149.536,-0.098877
149.475,-0.100861
149.414,-0.103149
149.292,-0.105286
149.17,-0.105743
149.017,-0.105743
148.926,-0.106049
148.895,-0.104218
148.773,-0.103455
148.773,-0.101166
148.712,-0.0990295
148.651,-0.0970459
148.102,-0.0959778
147.278,-0.0942993
146.515,-0.0930786
145.935,-0.0907898
145.294,-0.0886536
144.867,-0.0869751
144.531,-0.0840759
144.165,-0.0810242
144.012,-0.0776672
143.738,-0.0743103
143.524,-0.0700378
143.28,-0.0675964
143.127,-0.0665283
142.914,-0.0643921
142.7,-0.0637817
142.609,-0.0621033
142.517,-0.0601196
142.395,-0.057373
142.303,-0.0527954
142.273,-0.045166
142.273,-0.0379944
142.12,-0.0289917
142.029,-0.0193787
141.968,-0.0117493
141.876,-0.00640869
141.815,-0.00579834
141.846,-0.00534058
141.815,-0.00762939
141.815,-0.0123596
141.724,-0.0195312
141.724,-0.0268555
141.632,-0.0343323
141.479,-0.040741
141.479,-0.045929
141.357,-0.0488281
141.418,-0.0520325
141.327,-0.0547791
141.296,-0.0569153
141.266,-0.0596619
141.266,-0.0613403
141.022,-0.0636292
140.961,-0.0645447
140.747,-0.0642395
140.594,-0.0643921
140.381,-0.062561
140.32,-0.0617981
140.106,-0.0593567
140.015,-0.0569153
139.893,-0.0526428
139.832,-0.04776
139.77,-0.0453186
139.709,-0.0419617
139.648,-0.0396729
139.496,-0.0358582
139.465,-0.032959
139.465,-0.0302124
139.404,-0.0257874
139.374,-0.020752
139.374,-0.0161743
139.282,-0.0109863
139.313,-0.00671387
139.252,-0.00366211
139.343,-0.00320435
139.313,-0.00274658
139.374,-0.00473022
139.313,-0.00747681
139.313,-0.0119019
139.313,-0.0167847
139.252,-0.0219727
139.252,-0.0268555
138.885,-0.0317383
138.367,-0.0352478
137.787,-0.037384
137.299,-0.0372314
136.963,-0.0375366
136.505,-0.0358582
136.322,-0.0334167
136.047,-0.0308228
135.925,-0.0273132
135.681,-0.0250244
134.613,-0.0230408
133.484,-0.0224304
132.294,-0.0205994
131.439,-0.019989
130.554,-0.0205994
129.944,-0.0227356
129.425,-0.0242615
128.967,-0.0267029
128.632,-0.0289917
128.235,-0.0315857
127.106,-0.0331116
125.763,-0.0349426
124.512,-0.0350952
123.413,-0.0331116
122.589,-0.0306702
121.857,-0.027771
121.185,-0.0233459
120.758,-0.0186157
120.422,-0.015564
120.026,-0.0128174
119.568,-0.0106812
118.958,-0.0105286
118.378,-0.0102234
117.981,-0.0105286
117.584,-0.0126648
117.31,-0.0151062
117.035,-0.0193787
116.821,-0.0228882
116.73,-0.0268555
116.486,-0.0289917
116.272,-0.0302124
116.058,-0.0302124
115.814,-0.0323486
115.57,-0.0326538
115.387,-0.030365
115.234,-0.030365
115.143,-0.0300598
115.021,-0.0279236
115.021,-0.0279236
114.96,-0.0276184
114.838,-0.0276184
114.868,-0.0276184
114.807,-0.0274658
114.777,-0.027771
114.777,-0.0276184
114.716,-0.0273132
114.777,-0.0274658
114.807,-0.027771
114.716,-0.0296021
114.655,-0.0282288
114.502,-0.0273132
114.471,-0.0253296
114.288,-0.0233459
114.197,-0.0210571
114.105,-0.0186157
114.014,-0.0158691
113.922,-0.0151062
113.861,-0.0151062
113.739,-0.0157166
113.77,-0.0177002
113.8,-0.0205994
113.831,-0.0239563
113.77,-0.0253296
113.77,-0.0274658
113.708,-0.027771
113.647,-0.0276184
113.708,-0.027771
113.77,-0.0260925
113.678,-0.025177
113.708,-0.025177
113.678,-0.025177
113.739,-0.0253296
113.77,-0.0253296
113.861,-0.0248718
113.892,-0.0250244
113.922,-0.0254822
114.075,-0.0274658
114.075,-0.0274658
114.075,-0.027771
114.075,-0.0256348
114.105,-0.0224304
114.105,-0.0166321
114.014,-0.0111389
113.922,-0.00610352
113.953,-0.00137329
113.922,0.00183105
113.861,0.00167847
113.831,-0.000152588
113.77,-0.00473022
113.739,-0.00991821
113.739,-0.0167847
113.77,-0.0238037
113.8,-0.0294495
113.861,-0.0343323
113.922,-0.0375366
113.953,-0.0413513
114.014,-0.0424194
114.075,-0.0447083
114.105,-0.0448608
114.105,-0.0445557
114.136,-0.042572
114.105,-0.0422668
114.014,-0.0398254
114.014,-0.0398254
113.892,-0.037384
113.892,-0.0372314
113.831,-0.0376892
113.77,-0.0372314
113.77,-0.0372314
113.739,-0.0372314
113.525,-0.0372314
113.312,-0.0375366
113.098,-0.0357056
112.946,-0.0331116
112.762,-0.0309753
112.701,-0.0282288
112.549,-0.0257874
112.457,-0.0250244
112.457,-0.0230408
112.366,-0.0241089
111.969,-0.025177
111.664,-0.0276184
111.298,-0.0294495
111.023,-0.0300598
110.687,-0.0300598
110.474,-0.0297546
110.321,-0.0256348
110.199,-0.0209045
110.107,-0.0141907
109.924,-0.00671387
109.467,0.00106812
108.978,0.0100708
108.368,0.0160217
108.063,0.0202942
107.697,0.0212097
107.422,0.0193787
107.147,0.0163269
106.964,0.0105286
106.842,0.0050354
106.689,-0.00137329
106.628,-0.00762939
106.567,-0.0137329
106.476,-0.0195312
106.476,-0.0247192
106.445,-0.0315857
106.415,-0.0366211
106.384,-0.0413513
106.384,-0.0462341
106.354,-0.0494385
106.323,-0.0521851
106.384,-0.0535583
106.323,-0.0544739
106.354,-0.0527954
106.323,-0.0506592
106.354,-0.0479126
106.384,-0.0445557
106.293,-0.0405884
106.293,-0.0382996
106.293,-0.037384
106.323,-0.0354004
105.865,-0.0349426
105.499,-0.0332642
105.133,-0.0323486
104.736,-0.0325012
104.401,-0.0326538
104.248,-0.0344849
104.004,-0.0354004
103.882,-0.0332642
103.79,-0.0323486
103.546,-0.0283813
103.21,-0.0238037
102.814,-0.0167847
102.539,-0.00961304
102.173,-0.00335693
101.898,0.00320435
101.685,0.00579834
101.501,0.00656128
101.379,0.00640869
101.288,0.00411987
101.196,-0.000152588
101.044,-0.00457764
101.074,-0.00946045
101.013,-0.0120544
101.013,-0.0154114
100.983,-0.0170898
100.952,-0.0178528
100.922,-0.0178528
100.891,-0.0163269
100.922,-0.0138855
100.983,-0.0111389
100.922,-0.00808716
100.952,-0.0038147
100.922,0.00274658
100.922,0.00900269
100.891,0.015564
100.922,0.0209045
100.922,0.0282288
100.83,0.0350952
100.891,0.0398254
100.861,0.0469971
100.83,0.0517273
100.861,0.0552368
100.922,0.0592041
100.891,0.0627136
100.861,0.0666809
100.861,0.0692749
100.891,0.0715637
100.83,0.0723267
100.83,0.0744629
100.861,0.0764465
100.861,0.0770569
100.891,0.0773621
100.861,0.0794983
100.922,0.0823975
100.891,0.0860596
100.83,0.0927734
100.861,0.0985718
100.922,0.107422
100.861,0.117493
100.861,0.125275
100.83,0.134735
100.891,0.144501
100.891,0.154114
100.891,0.161438
100.861,0.168762
100.922,0.172424
100.83,0.175018
100.891,0.17746
100.891,0.176086
100.464,0.174866
98.5412,0.173492
96.1609,0.172272
93.7805,0.172424
91.9189,0.172577
90.1489,0.172424
88.8061,0.170441
87.6465,0.168304
86.7615,0.163116
86.1511,0.158386
85.5713,0.15213
84.9914,0.145111
84.6252,0.137329
84.259,0.129852
83.9844,0.124054
83.6792,0.117645
83.435,0.112457
83.2825,0.107117
83.1604,0.102081
83.0993,0.0975037
82.9773,0.0927734
82.6416,0.0874329
82.2449,0.0827026
81.8786,0.0776672
81.5124,0.0714111
81.2988,0.0637817
81.0547,0.0540161
80.9021,0.0442505
80.7495,0.0350952
80.5969,0.025177
80.4748,0.0135803
80.1086,0.00305176
79.5898,-0.00671387
79.1626,-0.0166321
78.7964,-0.0259399
78.4302,-0.0332642
78.186,-0.0390625
77.9724,-0.0436401
77.8503,-0.0486755
77.6977,-0.0500488
77.5757,-0.0517273
77.3926,-0.0523376
77.24,-0.0546265
77.0263,-0.0563049
76.9043,-0.0585938
76.7517,-0.0621033
76.6907,-0.0657654
76.6296,-0.0706482
76.5076,-0.0737
76.477,-0.0764465
76.3855,-0.0791931
76.1413,-0.0811768
75.8056,-0.0836182
75.592,-0.0852966
75.2868,-0.0860596
75.1037,-0.0865173
74.9206,-0.0886536
74.8596,-0.0889587
74.7375,-0.0872803
74.5849,-0.0860596
74.4934,-0.0857544
73.9746,-0.0837708
73.3337,-0.0814819
72.8454,-0.0799561
72.3572,-0.0785828
71.8994,-0.0767517
71.5942,-0.0762939
71.3196,-0.0750732
71.1059,-0.0740051
70.9839,-0.0715637
70.8008,-0.0692749
70.3125,-0.0668335
69.8852,-0.0642395
69.3664,-0.0617981
69.0307,-0.0592041
68.6951,-0.0567627
68.3899,-0.0543213
68.2068,-0.0526428
68.0542,-0.0521851
67.9321,-0.0518799
67.81,-0.0521851
67.688,-0.0544739
67.5354,-0.0547791
67.4438,-0.0569153
67.3218,-0.0572205
67.2912,-0.0572205
67.1387,-0.0592041
67.1997,-0.0575256
67.0776,-0.0569153
66.9861,-0.0550842
67.0471,-0.0543213
66.8945,-0.0520325
66.8335,-0.0520325
66.7724,-0.0495911
66.7114,-0.0492859
66.7114,-0.0473022
66.5893,-0.0466919
66.5588,-0.0447083
66.5283,-0.0447083
66.5283,-0.0442505
66.4673,-0.0422668
66.5283,-0.0416565
66.4978,-0.0398254
66.4673,-0.0370789
66.4673,-0.0335693
66.4367,-0.0306702
66.4673,-0.0259399
66.4062,-0.0236511
66.4367,-0.0209045
66.3757,-0.0201416
66.4978,-0.019989
66.4367,-0.0201416
66.4367,-0.0201416
66.4062,-0.0201416
66.4062,-0.0201416
66.4367,-0.0184631
66.4367,-0.0175476
66.4062,-0.0175476
66.4062,-0.0190735
66.4673,-0.0219727
66.4367,-0.0267029
66.4978,-0.0314331
66.4367,-0.0386047
66.4367,-0.0483704
66.4978,-0.0578308
66.4367,-0.0695801
66.4978,-0.0799561
66.4367,-0.0895691
66.4367,-0.0993347
66.4062,-0.10498
66.4367,-0.10849
66.3757,-0.106201
66.4062,-0.0999451
66.4978,-0.0881958
66.4367,-0.0695801
66.4367,-0.0453186
66.4978,-0.0131226
66.4673,0.0250244
66.4673,0.0701904
66.4367,0.123444
66.4367,0.181122
66.3757,0.243683
66.2842,0.312042
66.2231,0.384979
66.1316,0.46402
66.1316,0.545197
66.1011,0.628204
66.04,0.715637
66.04,0.80368
66.0095,0.896301
65.9485,0.9935
65.8874,1.09161
65.8569,1.19308
65.7348,1.29593
65.7348,1.40137
65.6128,1.50177
65.6128,1.59409
65.5517,1.67236
65.4907,1.73752
65.5212,1.78238
65.4907,1.80527
65.3992,1.80389
65.3381,1.77811
65.2466,1.72424
65.216,1.64658
65.155,1.54678
65.0635,1.42715
65.0329,1.29028
65.0024,1.14258
65.0024,0.98877
64.9719,0.832367
64.7583,0.675507
64.5752,0.522461
64.3616,0.374908
64.209,0.236664
63.9953,0.108795
63.9038,-0.00579834
63.7207,-0.108337
63.8122,-0.198364
63.7207,-0.2742
63.446,-0.336609
62.8052,-0.386047
62.0727,-0.426331
61.3098,-0.456696
60.6994,-0.477295
60.0891,-0.493011
59.7534,-0.501862
59.2956,-0.505371
59.082,-0.50354
58.8379,-0.498657
58.6853,-0.491791
58.4106,-0.480347
58.197,-0.467834
57.9834,-0.453644
57.7392,-0.440063
57.6477,-0.426178
57.5561,-0.413818
57.3425,-0.401917
57.4035,-0.391693
57.3425,-0.383911
57.1899,-0.376129
57.0373,-0.371094
56.9153,-0.366516
56.7322,-0.361633
56.6101,-0.358734
56.5185,-0.356598
56.3965,-0.353699
56.3659,-0.35141
56.3049,-0.346832
56.2439,-0.341644
56.2439,-0.335236
56.2744,-0.327911
56.3049,-0.317841
56.3659,-0.310059
56.427,-0.300903
56.5185,-0.291138
56.4575,-0.281525
56.488,-0.274048
56.4575,-0.268402
56.5491,-0.265808
56.5185,-0.264893
56.7016,-0.265198
56.8237,-0.267487
56.9763,-0.269318
57.0373,-0.271454
57.1289,-0.274353
57.2815,-0.275269
57.373,-0.277405
